sx,sz,rx,rz,t_obs
2980.0,8.0,1024.0,8.0,0.6960000000000001
2980.0,8.0,1040.0,8.0,0.684
2980.0,8.0,1056.0,8.0,0.0
2980.0,8.0,1072.0,8.0,0.904
2980.0,8.0,1088.0,8.0,0.896
2980.0,8.0,1104.0,8.0,0.884
2980.0,8.0,1120.0,8.0,0.876
2980.0,8.0,1136.0,8.0,0.868
2980.0,8.0,1152.0,8.0,0.0
2980.0,8.0,1168.0,8.0,0.0
2980.0,8.0,1184.0,8.0,0.0
2980.0,8.0,1200.0,8.0,0.612
2980.0,8.0,1216.0,8.0,0.8280000000000001
2980.0,8.0,1232.0,8.0,0.588
2980.0,8.0,1248.0,8.0,0.58
2980.0,8.0,1264.0,8.0,0.808
2980.0,8.0,1280.0,8.0,0.804
2980.0,8.0,1296.0,8.0,0.792
2980.0,8.0,1312.0,8.0,0.784
2980.0,8.0,1328.0,8.0,0.0
2980.0,8.0,1344.0,8.0,0.0
2980.0,8.0,1360.0,8.0,0.764
2980.0,8.0,1376.0,8.0,0.756
2980.0,8.0,1392.0,8.0,0.52
2980.0,8.0,1408.0,8.0,0.516
2980.0,8.0,1424.0,8.0,0.504
2980.0,8.0,1440.0,8.0,0.728
2980.0,8.0,1456.0,8.0,0.724
2980.0,8.0,1472.0,8.0,0.72
2980.0,8.0,1488.0,8.0,0.712
2980.0,8.0,1504.0,8.0,0.704
2980.0,8.0,1520.0,8.0,0.6960000000000001
2980.0,8.0,1536.0,8.0,0.6880000000000001
2980.0,8.0,1552.0,8.0,0.684
2980.0,8.0,1568.0,8.0,0.676
2980.0,8.0,1584.0,8.0,0.648
2980.0,8.0,1600.0,8.0,0.44
2980.0,8.0,1616.0,8.0,0.436
2980.0,8.0,1632.0,8.0,0.628
2980.0,8.0,1648.0,8.0,0.624
2980.0,8.0,1664.0,8.0,0.644
2980.0,8.0,1680.0,8.0,0.616
2980.0,8.0,1696.0,8.0,0.608
2980.0,8.0,1712.0,8.0,0.6
2980.0,8.0,1728.0,8.0,0.396
2980.0,8.0,1744.0,8.0,0.592
2980.0,8.0,1760.0,8.0,0.584
2980.0,8.0,1776.0,8.0,0.384
2980.0,8.0,1792.0,8.0,0.372
2980.0,8.0,1808.0,8.0,0.368
2980.0,8.0,1824.0,8.0,0.372
2980.0,8.0,1840.0,8.0,0.556
2980.0,8.0,1856.0,8.0,0.552
2980.0,8.0,1872.0,8.0,0.544
2980.0,8.0,1888.0,8.0,0.536
2980.0,8.0,1904.0,8.0,0.528
2980.0,8.0,1920.0,8.0,0.512
2980.0,8.0,1936.0,8.0,0.332
2980.0,8.0,1952.0,8.0,0.496
2980.0,8.0,1968.0,8.0,0.492
2980.0,8.0,1984.0,8.0,0.316
2980.0,8.0,2000.0,8.0,0.304
2980.0,8.0,2016.0,8.0,0.47200000000000003
2980.0,8.0,2032.0,8.0,0.468
2980.0,8.0,2048.0,8.0,0.468
2980.0,8.0,2064.0,8.0,0.46
2980.0,8.0,2080.0,8.0,0.452
2980.0,8.0,2096.0,8.0,0.444
2980.0,8.0,2112.0,8.0,0.436
2980.0,8.0,2128.0,8.0,0.428
2980.0,8.0,2144.0,8.0,0.42
2980.0,8.0,2160.0,8.0,0.41600000000000004
2980.0,8.0,2176.0,8.0,0.40800000000000003
2980.0,8.0,2192.0,8.0,0.396
2980.0,8.0,2208.0,8.0,0.392
2980.0,8.0,2224.0,8.0,0.392
2980.0,8.0,2240.0,8.0,0.388
2980.0,8.0,2256.0,8.0,0.376
2980.0,8.0,2272.0,8.0,0.372
2980.0,8.0,2288.0,8.0,0.364
2980.0,8.0,2304.0,8.0,0.356
2980.0,8.0,2320.0,8.0,0.34800000000000003
2980.0,8.0,2336.0,8.0,0.34
2980.0,8.0,2352.0,8.0,0.332
2980.0,8.0,2368.0,8.0,0.328
2980.0,8.0,2384.0,8.0,0.316
2980.0,8.0,2400.0,8.0,0.304
2980.0,8.0,2416.0,8.0,0.3
2980.0,8.0,2432.0,8.0,0.296
2980.0,8.0,2448.0,8.0,0.28800000000000003
2980.0,8.0,2464.0,8.0,0.28400000000000003
2980.0,8.0,2480.0,8.0,0.28
2980.0,8.0,2496.0,8.0,0.272
2980.0,8.0,2512.0,8.0,0.268
2980.0,8.0,2528.0,8.0,0.26
2980.0,8.0,2544.0,8.0,0.24
2980.0,8.0,2560.0,8.0,0.232
2980.0,8.0,2576.0,8.0,0.228
2980.0,8.0,2592.0,8.0,0.224
2980.0,8.0,2608.0,8.0,0.22
2980.0,8.0,2624.0,8.0,0.216
2980.0,8.0,2640.0,8.0,0.212
2980.0,8.0,2656.0,8.0,0.20400000000000001
2980.0,8.0,2672.0,8.0,0.196
2980.0,8.0,2688.0,8.0,0.16
2980.0,8.0,2704.0,8.0,0.156
2980.0,8.0,2720.0,8.0,0.148
2980.0,8.0,2736.0,8.0,0.14400000000000002
2980.0,8.0,2752.0,8.0,0.136
2980.0,8.0,2768.0,8.0,0.128
2980.0,8.0,2784.0,8.0,0.112
2980.0,8.0,2800.0,8.0,0.10400000000000001
2980.0,8.0,2816.0,8.0,0.10400000000000001
2980.0,8.0,2832.0,8.0,0.096
2980.0,8.0,2848.0,8.0,0.092
2980.0,8.0,2864.0,8.0,0.088
2980.0,8.0,2880.0,8.0,0.08
2980.0,8.0,2896.0,8.0,0.076
2980.0,8.0,2912.0,8.0,0.068
2980.0,8.0,2928.0,8.0,0.06
2980.0,8.0,2944.0,8.0,0.052000000000000005
2980.0,8.0,2960.0,8.0,0.044
2980.0,8.0,2976.0,8.0,0.036000000000000004
2980.0,8.0,2992.0,8.0,0.04
2980.0,8.0,3008.0,8.0,0.048
2980.0,8.0,3024.0,8.0,0.06
2980.0,8.0,3040.0,8.0,0.068
2980.0,8.0,3056.0,8.0,0.076
2980.0,8.0,3072.0,8.0,0.084
2980.0,8.0,3088.0,8.0,0.092
2980.0,8.0,3104.0,8.0,0.096
2980.0,8.0,3120.0,8.0,0.1
2980.0,8.0,3136.0,8.0,0.108
2980.0,8.0,3152.0,8.0,0.112
2980.0,8.0,3168.0,8.0,0.12
2980.0,8.0,3184.0,8.0,0.128
2980.0,8.0,3200.0,8.0,0.136
2980.0,8.0,3216.0,8.0,0.14400000000000002
2980.0,8.0,3232.0,8.0,0.152
2980.0,8.0,3248.0,8.0,0.156
2980.0,8.0,3264.0,8.0,0.164
2980.0,8.0,3280.0,8.0,0.17200000000000001
2980.0,8.0,3296.0,8.0,0.176
2980.0,8.0,3312.0,8.0,0.184
2980.0,8.0,3328.0,8.0,0.188
2980.0,8.0,3344.0,8.0,0.196
2980.0,8.0,3360.0,8.0,0.2
2980.0,8.0,3376.0,8.0,0.20800000000000002
2980.0,8.0,3392.0,8.0,0.216
2980.0,8.0,3408.0,8.0,0.22
2980.0,8.0,3424.0,8.0,0.228
2980.0,8.0,3440.0,8.0,0.23600000000000002
2980.0,8.0,3456.0,8.0,0.244
2980.0,8.0,3472.0,8.0,0.248
2980.0,8.0,3488.0,8.0,0.256
2980.0,8.0,3504.0,8.0,0.26
2980.0,8.0,3520.0,8.0,0.268
2980.0,8.0,3536.0,8.0,0.276
2980.0,8.0,3552.0,8.0,0.28400000000000003
2980.0,8.0,3568.0,8.0,0.292
2980.0,8.0,3584.0,8.0,0.296
2980.0,8.0,3600.0,8.0,0.3
2980.0,8.0,3616.0,8.0,0.308
2980.0,8.0,3632.0,8.0,0.316
2980.0,8.0,3648.0,8.0,0.324
2980.0,8.0,3664.0,8.0,0.332
2980.0,8.0,3680.0,8.0,0.336
2980.0,8.0,3696.0,8.0,0.34400000000000003
2980.0,8.0,3712.0,8.0,0.352
2980.0,8.0,3728.0,8.0,0.356
2980.0,8.0,3744.0,8.0,0.364
2980.0,8.0,3760.0,8.0,0.368
2980.0,8.0,3776.0,8.0,0.376
2980.0,8.0,3792.0,8.0,0.384
2980.0,8.0,3808.0,8.0,0.388
2980.0,8.0,3824.0,8.0,0.396
2980.0,8.0,3840.0,8.0,0.404
2980.0,8.0,3856.0,8.0,0.41200000000000003
2980.0,8.0,3872.0,8.0,0.42
2980.0,8.0,3888.0,8.0,0.424
2980.0,8.0,3904.0,8.0,0.0
2980.0,8.0,3920.0,8.0,0.0
2980.0,8.0,3936.0,8.0,0.0
2980.0,8.0,3952.0,8.0,0.452
2980.0,8.0,3968.0,8.0,0.46
2980.0,8.0,3984.0,8.0,0.0
3176.0,8.0,0.0,8.0,1.3800000000000001
3176.0,8.0,16.0,8.0,1.368
3176.0,8.0,32.0,8.0,1.36
3176.0,8.0,48.0,8.0,1.352
3176.0,8.0,64.0,8.0,1.344
3176.0,8.0,80.0,8.0,0.0
3176.0,8.0,96.0,8.0,0.0
3176.0,8.0,112.0,8.0,1.316
3176.0,8.0,128.0,8.0,0.0
3176.0,8.0,144.0,8.0,0.0
3176.0,8.0,160.0,8.0,1.372
3176.0,8.0,176.0,8.0,0.0
3176.0,8.0,192.0,8.0,0.0
3176.0,8.0,208.0,8.0,0.0
3176.0,8.0,224.0,8.0,0.0
3176.0,8.0,240.0,8.0,1.24
3176.0,8.0,256.0,8.0,1.32
3176.0,8.0,272.0,8.0,1.22
3176.0,8.0,288.0,8.0,1.208
3176.0,8.0,304.0,8.0,1.296
3176.0,8.0,320.0,8.0,1.288
3176.0,8.0,336.0,8.0,0.0
3176.0,8.0,352.0,8.0,0.0
3176.0,8.0,368.0,8.0,0.0
3176.0,8.0,384.0,8.0,0.0
3176.0,8.0,400.0,8.0,0.0
3176.0,8.0,416.0,8.0,0.0
3176.0,8.0,432.0,8.0,0.0
3176.0,8.0,448.0,8.0,1.108
3176.0,8.0,464.0,8.0,1.1
3176.0,8.0,480.0,8.0,0.0
3176.0,8.0,496.0,8.0,0.0
3176.0,8.0,512.0,8.0,0.0
3176.0,8.0,528.0,8.0,1.028
3176.0,8.0,544.0,8.0,1.024
3176.0,8.0,560.0,8.0,1.02
3176.0,8.0,576.0,8.0,1.008
3176.0,8.0,592.0,8.0,0.992
3176.0,8.0,608.0,8.0,0.0
3176.0,8.0,624.0,8.0,0.0
3176.0,8.0,640.0,8.0,0.0
3176.0,8.0,656.0,8.0,0.9560000000000001
3176.0,8.0,672.0,8.0,0.9560000000000001
3176.0,8.0,688.0,8.0,0.9560000000000001
3176.0,8.0,704.0,8.0,0.9480000000000001
3176.0,8.0,720.0,8.0,0.932
3176.0,8.0,736.0,8.0,0.924
3176.0,8.0,752.0,8.0,0.916
3176.0,8.0,768.0,8.0,0.904
3176.0,8.0,784.0,8.0,0.9
3176.0,8.0,800.0,8.0,0.888
3176.0,8.0,816.0,8.0,0.876
3176.0,8.0,832.0,8.0,0.868
3176.0,8.0,848.0,8.0,0.86
3176.0,8.0,864.0,8.0,0.856
3176.0,8.0,880.0,8.0,0.848
3176.0,8.0,896.0,8.0,0.844
3176.0,8.0,912.0,8.0,0.836
3176.0,8.0,928.0,8.0,0.8240000000000001
3176.0,8.0,944.0,8.0,0.8160000000000001
3176.0,8.0,960.0,8.0,0.0
3176.0,8.0,976.0,8.0,0.8
3176.0,8.0,992.0,8.0,0.796
3176.0,8.0,1008.0,8.0,0.788
3176.0,8.0,1024.0,8.0,0.776
3176.0,8.0,1040.0,8.0,0.768
3176.0,8.0,1056.0,8.0,0.76
3176.0,8.0,1072.0,8.0,0.756
3176.0,8.0,1088.0,8.0,0.744
3176.0,8.0,1104.0,8.0,0.74
3176.0,8.0,1120.0,8.0,0.732
3176.0,8.0,1136.0,8.0,0.0
3176.0,8.0,1152.0,8.0,0.0
3176.0,8.0,1168.0,8.0,0.0
3176.0,8.0,1184.0,8.0,0.7000000000000001
3176.0,8.0,1200.0,8.0,0.6960000000000001
3176.0,8.0,1216.0,8.0,0.684
3176.0,8.0,1232.0,8.0,0.676
3176.0,8.0,1248.0,8.0,0.668
3176.0,8.0,1264.0,8.0,0.66
3176.0,8.0,1280.0,8.0,0.0
3176.0,8.0,1296.0,8.0,0.648
3176.0,8.0,1312.0,8.0,0.644
3176.0,8.0,1328.0,8.0,0.636
3176.0,8.0,1344.0,8.0,0.628
3176.0,8.0,1360.0,8.0,0.624
3176.0,8.0,1376.0,8.0,0.616
3176.0,8.0,1392.0,8.0,0.608
3176.0,8.0,1408.0,8.0,0.0
3176.0,8.0,1424.0,8.0,0.592
3176.0,8.0,1440.0,8.0,0.0
3176.0,8.0,1456.0,8.0,0.0
3176.0,8.0,1472.0,8.0,0.0
3176.0,8.0,1488.0,8.0,0.0
3176.0,8.0,1504.0,8.0,0.5680000000000001
3176.0,8.0,1520.0,8.0,0.56
3176.0,8.0,1536.0,8.0,0.552
3176.0,8.0,1552.0,8.0,0.548
3176.0,8.0,1568.0,8.0,0.544
3176.0,8.0,1584.0,8.0,0.536
3176.0,8.0,1600.0,8.0,0.528
3176.0,8.0,1616.0,8.0,0.0
3176.0,8.0,1632.0,8.0,0.0
3176.0,8.0,1648.0,8.0,0.516
3176.0,8.0,1664.0,8.0,0.512
3176.0,8.0,1680.0,8.0,0.504
3176.0,8.0,1696.0,8.0,0.0
3176.0,8.0,1712.0,8.0,0.0
3176.0,8.0,1728.0,8.0,0.0
3176.0,8.0,1744.0,8.0,0.0
3176.0,8.0,1760.0,8.0,0.0
3176.0,8.0,1776.0,8.0,0.0
3176.0,8.0,1792.0,8.0,0.0
3176.0,8.0,1808.0,8.0,0.464
3176.0,8.0,1824.0,8.0,0.46
3176.0,8.0,1840.0,8.0,0.46
3176.0,8.0,1856.0,8.0,0.452
3176.0,8.0,1872.0,8.0,0.0
3176.0,8.0,1888.0,8.0,0.444
3176.0,8.0,1904.0,8.0,0.436
3176.0,8.0,1920.0,8.0,0.432
3176.0,8.0,1936.0,8.0,0.0
3176.0,8.0,1952.0,8.0,0.41600000000000004
3176.0,8.0,1968.0,8.0,0.41200000000000003
3176.0,8.0,1984.0,8.0,0.40800000000000003
3176.0,8.0,2000.0,8.0,0.4
3176.0,8.0,2016.0,8.0,0.396
3176.0,8.0,2032.0,8.0,0.396
3176.0,8.0,2048.0,8.0,0.392
3176.0,8.0,2064.0,8.0,0.384
3176.0,8.0,2080.0,8.0,0.38
3176.0,8.0,2096.0,8.0,0.376
3176.0,8.0,2112.0,8.0,0.368
3176.0,8.0,2128.0,8.0,0.36
3176.0,8.0,2144.0,8.0,0.352
3176.0,8.0,2160.0,8.0,0.352
3176.0,8.0,2176.0,8.0,0.34800000000000003
3176.0,8.0,2192.0,8.0,0.0
3176.0,8.0,2208.0,8.0,0.336
3176.0,8.0,2224.0,8.0,0.336
3176.0,8.0,2240.0,8.0,0.332
3176.0,8.0,2256.0,8.0,0.324
3176.0,8.0,2272.0,8.0,0.32
3176.0,8.0,2288.0,8.0,0.316
3176.0,8.0,2304.0,8.0,0.308
3176.0,8.0,2320.0,8.0,0.3
3176.0,8.0,2336.0,8.0,0.296
3176.0,8.0,2352.0,8.0,0.0
3176.0,8.0,2368.0,8.0,0.28800000000000003
3176.0,8.0,2384.0,8.0,0.28400000000000003
3176.0,8.0,2400.0,8.0,0.28400000000000003
3176.0,8.0,2416.0,8.0,0.28
3176.0,8.0,2432.0,8.0,0.28
3176.0,8.0,2448.0,8.0,0.276
3176.0,8.0,2464.0,8.0,0.276
3176.0,8.0,2480.0,8.0,0.272
3176.0,8.0,2496.0,8.0,0.268
3176.0,8.0,2512.0,8.0,0.264
3176.0,8.0,2528.0,8.0,0.26
3176.0,8.0,2544.0,8.0,0.256
3176.0,8.0,2560.0,8.0,0.256
3176.0,8.0,2576.0,8.0,0.252
3176.0,8.0,2592.0,8.0,0.248
3176.0,8.0,2608.0,8.0,0.244
3176.0,8.0,2624.0,8.0,0.244
3176.0,8.0,2640.0,8.0,0.24
3176.0,8.0,2656.0,8.0,0.23600000000000002
3176.0,8.0,2672.0,8.0,0.23600000000000002
3176.0,8.0,2688.0,8.0,0.228
3176.0,8.0,2704.0,8.0,0.224
3176.0,8.0,2720.0,8.0,0.22
3176.0,8.0,2736.0,8.0,0.212
3176.0,8.0,2752.0,8.0,0.20800000000000002
3176.0,8.0,2768.0,8.0,0.20400000000000001
3176.0,8.0,2784.0,8.0,0.2
3176.0,8.0,2800.0,8.0,0.196
3176.0,8.0,2816.0,8.0,0.192
3176.0,8.0,2832.0,8.0,0.188
3176.0,8.0,2848.0,8.0,0.18
3176.0,8.0,2864.0,8.0,0.176
3176.0,8.0,2880.0,8.0,0.168
3176.0,8.0,2896.0,8.0,0.16
3176.0,8.0,2912.0,8.0,0.156
3176.0,8.0,2928.0,8.0,0.148
3176.0,8.0,2944.0,8.0,0.14
3176.0,8.0,2960.0,8.0,0.136
3176.0,8.0,2976.0,8.0,0.128
3176.0,8.0,2992.0,8.0,0.12
3176.0,8.0,3008.0,8.0,0.112
3176.0,8.0,3024.0,8.0,0.10400000000000001
3176.0,8.0,3040.0,8.0,0.1
3176.0,8.0,3056.0,8.0,0.096
3176.0,8.0,3072.0,8.0,0.088
3176.0,8.0,3088.0,8.0,0.084
3176.0,8.0,3104.0,8.0,0.076
3176.0,8.0,3120.0,8.0,0.068
3176.0,8.0,3136.0,8.0,0.056
3176.0,8.0,3152.0,8.0,0.048
3176.0,8.0,3168.0,8.0,0.04
3176.0,8.0,3184.0,8.0,0.04
3176.0,8.0,3200.0,8.0,0.048
3176.0,8.0,3216.0,8.0,0.056
3176.0,8.0,3232.0,8.0,0.068
3176.0,8.0,3248.0,8.0,0.07200000000000001
3176.0,8.0,3264.0,8.0,0.08
3176.0,8.0,3280.0,8.0,0.084
3176.0,8.0,3296.0,8.0,0.092
3176.0,8.0,3312.0,8.0,0.096
3176.0,8.0,3328.0,8.0,0.10400000000000001
3176.0,8.0,3344.0,8.0,0.108
3176.0,8.0,3360.0,8.0,0.116
3176.0,8.0,3376.0,8.0,0.124
3176.0,8.0,3392.0,8.0,0.132
3176.0,8.0,3408.0,8.0,0.136
3176.0,8.0,3424.0,8.0,0.14400000000000002
3176.0,8.0,3440.0,8.0,0.152
3176.0,8.0,3456.0,8.0,0.156
3176.0,8.0,3472.0,8.0,0.164
3176.0,8.0,3488.0,8.0,0.168
3176.0,8.0,3504.0,8.0,0.17200000000000001
3176.0,8.0,3520.0,8.0,0.18
3176.0,8.0,3536.0,8.0,0.188
3176.0,8.0,3552.0,8.0,0.196
3176.0,8.0,3568.0,8.0,0.2
3176.0,8.0,3584.0,8.0,0.20800000000000002
3176.0,8.0,3600.0,8.0,0.216
3176.0,8.0,3616.0,8.0,0.22
3176.0,8.0,3632.0,8.0,0.228
3176.0,8.0,3648.0,8.0,0.23600000000000002
3176.0,8.0,3664.0,8.0,0.244
3176.0,8.0,3680.0,8.0,0.248
3176.0,8.0,3696.0,8.0,0.256
3176.0,8.0,3712.0,8.0,0.264
3176.0,8.0,3728.0,8.0,0.268
3176.0,8.0,3744.0,8.0,0.276
3176.0,8.0,3760.0,8.0,0.28400000000000003
3176.0,8.0,3776.0,8.0,0.292
3176.0,8.0,3792.0,8.0,0.296
3176.0,8.0,3808.0,8.0,0.3
3176.0,8.0,3824.0,8.0,0.308
3176.0,8.0,3840.0,8.0,0.316
3176.0,8.0,3856.0,8.0,0.324
3176.0,8.0,3872.0,8.0,0.328
3176.0,8.0,3888.0,8.0,0.336
3176.0,8.0,3904.0,8.0,0.34400000000000003
3176.0,8.0,3920.0,8.0,0.34800000000000003
3176.0,8.0,3936.0,8.0,0.356
3176.0,8.0,3952.0,8.0,0.364
3176.0,8.0,3968.0,8.0,0.368
3176.0,8.0,3984.0,8.0,0.376
3372.0,8.0,0.0,8.0,0.0
3372.0,8.0,16.0,8.0,0.0
3372.0,8.0,32.0,8.0,1.456
3372.0,8.0,48.0,8.0,0.0
3372.0,8.0,64.0,8.0,0.0
3372.0,8.0,80.0,8.0,0.0
3372.0,8.0,96.0,8.0,0.0
3372.0,8.0,112.0,8.0,0.0
3372.0,8.0,128.0,8.0,1.512
3372.0,8.0,144.0,8.0,1.504
3372.0,8.0,160.0,8.0,0.0
3372.0,8.0,176.0,8.0,1.488
3372.0,8.0,192.0,8.0,1.484
3372.0,8.0,208.0,8.0,1.444
3372.0,8.0,224.0,8.0,1.432
3372.0,8.0,240.0,8.0,1.424
3372.0,8.0,256.0,8.0,0.0
3372.0,8.0,272.0,8.0,0.0
3372.0,8.0,288.0,8.0,1.4000000000000001
3372.0,8.0,304.0,8.0,0.0
3372.0,8.0,320.0,8.0,0.0
3372.0,8.0,336.0,8.0,0.0
3372.0,8.0,352.0,8.0,0.0
3372.0,8.0,368.0,8.0,0.0
3372.0,8.0,384.0,8.0,1.344
3372.0,8.0,400.0,8.0,1.192
3372.0,8.0,416.0,8.0,1.184
3372.0,8.0,432.0,8.0,1.176
3372.0,8.0,448.0,8.0,0.0
3372.0,8.0,464.0,8.0,0.0
3372.0,8.0,480.0,8.0,1.1480000000000001
3372.0,8.0,496.0,8.0,0.0
3372.0,8.0,512.0,8.0,0.0
3372.0,8.0,528.0,8.0,1.1320000000000001
3372.0,8.0,544.0,8.0,0.0
3372.0,8.0,560.0,8.0,0.0
3372.0,8.0,576.0,8.0,0.0
3372.0,8.0,592.0,8.0,1.1
3372.0,8.0,608.0,8.0,1.088
3372.0,8.0,624.0,8.0,1.076
3372.0,8.0,640.0,8.0,1.064
3372.0,8.0,656.0,8.0,1.056
3372.0,8.0,672.0,8.0,1.052
3372.0,8.0,688.0,8.0,1.044
3372.0,8.0,704.0,8.0,1.032
3372.0,8.0,720.0,8.0,0.0
3372.0,8.0,736.0,8.0,1.02
3372.0,8.0,752.0,8.0,1.016
3372.0,8.0,768.0,8.0,1.008
3372.0,8.0,784.0,8.0,0.996
3372.0,8.0,800.0,8.0,0.0
3372.0,8.0,816.0,8.0,0.0
3372.0,8.0,832.0,8.0,0.0
3372.0,8.0,848.0,8.0,0.964
3372.0,8.0,864.0,8.0,0.96
3372.0,8.0,880.0,8.0,0.9560000000000001
3372.0,8.0,896.0,8.0,0.9480000000000001
3372.0,8.0,912.0,8.0,0.9400000000000001
3372.0,8.0,928.0,8.0,0.0
3372.0,8.0,944.0,8.0,0.0
3372.0,8.0,960.0,8.0,0.0
3372.0,8.0,976.0,8.0,0.0
3372.0,8.0,992.0,8.0,0.0
3372.0,8.0,1008.0,8.0,0.884
3372.0,8.0,1024.0,8.0,0.876
3372.0,8.0,1040.0,8.0,0.868
3372.0,8.0,1056.0,8.0,0.0
3372.0,8.0,1072.0,8.0,0.852
3372.0,8.0,1088.0,8.0,0.848
3372.0,8.0,1104.0,8.0,0.84
3372.0,8.0,1120.0,8.0,0.8320000000000001
3372.0,8.0,1136.0,8.0,0.8240000000000001
3372.0,8.0,1152.0,8.0,0.8160000000000001
3372.0,8.0,1168.0,8.0,0.812
3372.0,8.0,1184.0,8.0,0.8
3372.0,8.0,1200.0,8.0,0.796
3372.0,8.0,1216.0,8.0,0.788
3372.0,8.0,1232.0,8.0,0.78
3372.0,8.0,1248.0,8.0,0.772
3372.0,8.0,1264.0,8.0,0.764
3372.0,8.0,1280.0,8.0,0.756
3372.0,8.0,1296.0,8.0,0.748
3372.0,8.0,1312.0,8.0,0.744
3372.0,8.0,1328.0,8.0,0.0
3372.0,8.0,1344.0,8.0,0.0
3372.0,8.0,1360.0,8.0,0.0
3372.0,8.0,1376.0,8.0,0.716
3372.0,8.0,1392.0,8.0,0.712
3372.0,8.0,1408.0,8.0,0.0
3372.0,8.0,1424.0,8.0,0.0
3372.0,8.0,1440.0,8.0,0.6920000000000001
3372.0,8.0,1456.0,8.0,0.684
3372.0,8.0,1472.0,8.0,0.676
3372.0,8.0,1488.0,8.0,0.672
3372.0,8.0,1504.0,8.0,0.668
3372.0,8.0,1520.0,8.0,0.66
3372.0,8.0,1536.0,8.0,0.0
3372.0,8.0,1552.0,8.0,0.0
3372.0,8.0,1568.0,8.0,0.644
3372.0,8.0,1584.0,8.0,0.636
3372.0,8.0,1600.0,8.0,0.628
3372.0,8.0,1616.0,8.0,0.62
3372.0,8.0,1632.0,8.0,0.0
3372.0,8.0,1648.0,8.0,0.0
3372.0,8.0,1664.0,8.0,0.0
3372.0,8.0,1680.0,8.0,0.0
3372.0,8.0,1696.0,8.0,0.596
3372.0,8.0,1712.0,8.0,0.592
3372.0,8.0,1728.0,8.0,0.588
3372.0,8.0,1744.0,8.0,0.0
3372.0,8.0,1760.0,8.0,0.0
3372.0,8.0,1776.0,8.0,0.0
3372.0,8.0,1792.0,8.0,0.0
3372.0,8.0,1808.0,8.0,0.0
3372.0,8.0,1824.0,8.0,0.0
3372.0,8.0,1840.0,8.0,0.0
3372.0,8.0,1856.0,8.0,0.0
3372.0,8.0,1872.0,8.0,0.544
3372.0,8.0,1888.0,8.0,0.536
3372.0,8.0,1904.0,8.0,0.532
3372.0,8.0,1920.0,8.0,0.0
3372.0,8.0,1936.0,8.0,0.0
3372.0,8.0,1952.0,8.0,0.0
3372.0,8.0,1968.0,8.0,0.508
3372.0,8.0,1984.0,8.0,0.504
3372.0,8.0,2000.0,8.0,0.492
3372.0,8.0,2016.0,8.0,0.488
3372.0,8.0,2032.0,8.0,0.492
3372.0,8.0,2048.0,8.0,0.488
3372.0,8.0,2064.0,8.0,0.0
3372.0,8.0,2080.0,8.0,0.0
3372.0,8.0,2096.0,8.0,0.464
3372.0,8.0,2112.0,8.0,0.0
3372.0,8.0,2128.0,8.0,0.0
3372.0,8.0,2144.0,8.0,0.444
3372.0,8.0,2160.0,8.0,0.0
3372.0,8.0,2176.0,8.0,0.436
3372.0,8.0,2192.0,8.0,0.0
3372.0,8.0,2208.0,8.0,0.0
3372.0,8.0,2224.0,8.0,0.428
3372.0,8.0,2240.0,8.0,0.424
3372.0,8.0,2256.0,8.0,0.41600000000000004
3372.0,8.0,2272.0,8.0,0.40800000000000003
3372.0,8.0,2288.0,8.0,0.0
3372.0,8.0,2304.0,8.0,0.4
3372.0,8.0,2320.0,8.0,0.0
3372.0,8.0,2336.0,8.0,0.0
3372.0,8.0,2352.0,8.0,0.0
3372.0,8.0,2368.0,8.0,0.376
3372.0,8.0,2384.0,8.0,0.372
3372.0,8.0,2400.0,8.0,0.368
3372.0,8.0,2416.0,8.0,0.368
3372.0,8.0,2432.0,8.0,0.368
3372.0,8.0,2448.0,8.0,0.36
3372.0,8.0,2464.0,8.0,0.0
3372.0,8.0,2480.0,8.0,0.0
3372.0,8.0,2496.0,8.0,0.0
3372.0,8.0,2512.0,8.0,0.34800000000000003
3372.0,8.0,2528.0,8.0,0.34400000000000003
3372.0,8.0,2544.0,8.0,0.0
3372.0,8.0,2560.0,8.0,0.0
3372.0,8.0,2576.0,8.0,0.336
3372.0,8.0,2592.0,8.0,0.332
3372.0,8.0,2608.0,8.0,0.332
3372.0,8.0,2624.0,8.0,0.332
3372.0,8.0,2640.0,8.0,0.328
3372.0,8.0,2656.0,8.0,0.32
3372.0,8.0,2672.0,8.0,0.316
3372.0,8.0,2688.0,8.0,0.312
3372.0,8.0,2704.0,8.0,0.308
3372.0,8.0,2720.0,8.0,0.3
3372.0,8.0,2736.0,8.0,0.296
3372.0,8.0,2752.0,8.0,0.28800000000000003
3372.0,8.0,2768.0,8.0,0.28400000000000003
3372.0,8.0,2784.0,8.0,0.28
3372.0,8.0,2800.0,8.0,0.276
3372.0,8.0,2816.0,8.0,0.272
3372.0,8.0,2832.0,8.0,0.264
3372.0,8.0,2848.0,8.0,0.26
3372.0,8.0,2864.0,8.0,0.252
3372.0,8.0,2880.0,8.0,0.244
3372.0,8.0,2896.0,8.0,0.23600000000000002
3372.0,8.0,2912.0,8.0,0.232
3372.0,8.0,2928.0,8.0,0.228
3372.0,8.0,2944.0,8.0,0.22
3372.0,8.0,2960.0,8.0,0.216
3372.0,8.0,2976.0,8.0,0.20800000000000002
3372.0,8.0,2992.0,8.0,0.2
